family,task,session,n_checkpoints,rsa_mean,rsa_sd,rsa_min,rsa_max,ceiling,seed_null_sd,frac_of_ceiling_max,mean_in_seed_sd
beetle-fineweb3-eng,SemLocal,ses-11+,19,-0.01052626896829789,0.01712633431648352,-0.0436355549373674,0.0298529224799685,0.2085206276123859,,0.1431653204855176,
beetle-humanscale-eng,Orth,ses-11,18,0.0013472677280657666,0.009904206060541971,-0.0253738718241836,0.0169805873280623,0.3957014738594727,,0.042912620876647774,
beetle-humanscale-eng,Orth,ses-11+,18,0.007831963714674716,0.015568044206471511,-0.0359652988706562,0.0324006516570189,0.5275085368785408,,0.061422042283420276,
beetle-humanscale-eng,Phon,ses-11,18,0.0013472677280657666,0.009904206060541971,-0.0253738718241836,0.0169805873280623,0.3957014738594727,,0.042912620876647774,
beetle-humanscale-eng,Phon,ses-11+,18,0.007831963714674716,0.015568044206471511,-0.0359652988706562,0.0324006516570189,0.5275085368785408,,0.061422042283420276,
beetle-humanscale-eng,Sem,ses-11,18,-0.0008231219822979946,0.015160420096160093,-0.0149278087275651,0.0305905053865335,0.1854778887802807,,0.16492804391779212,
beetle-humanscale-eng,Sem,ses-11+,18,-0.005096522765436889,0.013997667198790592,-0.0288482701172543,0.0248747174708533,0.3135645833012561,,0.0793288489693844,
beetle-humanscale-eng,SemLocal,ses-11,18,-0.006602005954059372,0.012106403262809293,-0.0398449627128697,0.0214688719195198,0.2164609957480794,,0.09918124900665985,
beetle-humanscale-eng,SemLocal,ses-11+,18,0.0007959237573561226,0.01609508973776647,-0.0121661062812931,0.0367572650286401,0.2085206276123859,,0.17627639744575926,
pico-decoder-large,Orth,ses-11,21,0.004654284369291601,0.012279957911125697,-0.0145375615984414,0.0415961488664701,0.3957014738594727,,0.10512002510569961,
pico-decoder-large,Orth,ses-11+,21,-0.01017502644319461,0.01852078352739619,-0.0347044308405222,0.0388918585246505,0.5275085368785408,,0.07372744857322636,
pico-decoder-large,Phon,ses-11,21,0.004654284369291601,0.012279957911125697,-0.0145375615984414,0.0415961488664701,0.3957014738594727,,0.10512002510569961,
pico-decoder-large,Phon,ses-11+,21,-0.01017502644319461,0.01852078352739619,-0.0347044308405222,0.0388918585246505,0.5275085368785408,,0.07372744857322636,
pico-decoder-large,Sem,ses-11,21,0.008249745196355057,0.015937811971127695,-0.017098147679828,0.0417465360609484,0.1854778887802807,,0.22507554046187056,
pico-decoder-large,Sem,ses-11+,21,-0.00951140550773478,0.012018891373351564,-0.0356327100487467,0.0116607089728733,0.3135645833012561,,0.037187583017532035,
pico-decoder-large,SemLocal,ses-11,21,-0.006082782605026386,0.011767703653216754,-0.0223461335348962,0.0221960633056408,0.2164609957480794,,0.10254070590838876,
pico-decoder-large,SemLocal,ses-11+,21,0.007785435856187176,0.01842659592401597,-0.0372808762703442,0.0520851049783434,0.2085206276123859,,0.24978394499734183,
pico-decoder-medium,Orth,ses-11,21,-0.0007004158426549236,0.013617823550724502,-0.0302285014172921,0.0263005027602358,0.3957014738594727,,0.06646551629872377,
pico-decoder-medium,Orth,ses-11+,21,-0.010299321893413382,0.01568709318320164,-0.0350972320097667,0.0253597942378932,0.5275085368785408,,0.04807466128976091,
pico-decoder-medium,Phon,ses-11,21,-0.0007004158426549236,0.013617823550724502,-0.0302285014172921,0.0263005027602358,0.3957014738594727,,0.06646551629872377,
pico-decoder-medium,Phon,ses-11+,21,-0.010299321893413382,0.01568709318320164,-0.0350972320097667,0.0253597942378932,0.5275085368785408,,0.04807466128976091,
pico-decoder-medium,Sem,ses-11,21,0.009543962238683095,0.01047935819431081,-0.0107350707840365,0.0294418998081757,0.1854778887802807,,0.15873536194415563,
pico-decoder-medium,Sem,ses-11+,21,-0.011122532928847724,0.014709757996548913,-0.0281440032648878,0.0276604926110307,0.3135645833012561,,0.0882130638601362,
pico-decoder-medium,SemLocal,ses-11,21,-0.008483937327973827,0.02007789613372004,-0.0343227143854266,0.0343073971722116,0.2164609957480794,,0.15849228196353246,
pico-decoder-medium,SemLocal,ses-11+,21,0.0005749230300679626,0.016853744555074376,-0.0253255572501662,0.0307385115758919,0.2085206276123859,,0.14741233003111326,
pico-decoder-small,Orth,ses-11,21,-0.004539174028331529,0.014142726143114662,-0.0233609730217052,0.02362453667137,0.3957014738594727,,0.059702928171957964,
pico-decoder-small,Orth,ses-11+,21,-0.016059601287549224,0.012941089736867249,-0.0365120849272691,0.0053076067961309,0.5275085368785408,,0.010061650997229226,
pico-decoder-small,Phon,ses-11,21,-0.004539174028331529,0.014142726143114662,-0.0233609730217052,0.02362453667137,0.3957014738594727,,0.059702928171957964,
pico-decoder-small,Phon,ses-11+,21,-0.016059601287549224,0.012941089736867249,-0.0365120849272691,0.0053076067961309,0.5275085368785408,,0.010061650997229226,
pico-decoder-small,Sem,ses-11,21,0.017630057946924956,0.017625526582973033,-0.0115652181464793,0.0523409385907953,0.1854778887802807,,0.2821950310896572,
pico-decoder-small,Sem,ses-11+,21,-0.0018940154623779144,0.01098600602961837,-0.0176843482863562,0.0123271980184537,0.3135645833012561,,0.03931310701186679,
pico-decoder-small,SemLocal,ses-11,21,-0.005696099812223105,0.014519283221404958,-0.0291294935097573,0.0195312946133692,0.2164609957480794,,0.09023008762326871,
pico-decoder-small,SemLocal,ses-11+,21,0.009110155424557162,0.01851808721318431,-0.0347043404116193,0.0410459342322007,0.2085206276123859,,0.19684351952220297,
pico-decoder-tiny,Orth,ses-11,21,0.006806479424720939,0.012471883712195065,-0.0245552218662149,0.0326870281216425,0.3957014738594727,,0.08260527261329029,
pico-decoder-tiny,Orth,ses-11+,21,0.0018098353838635717,0.022150125088450223,-0.0391905443188499,0.0434304013461065,0.5275085368785408,,0.08233118198067452,
pico-decoder-tiny,Phon,ses-11,21,0.006806479424720939,0.012471883712195065,-0.0245552218662149,0.0326870281216425,0.3957014738594727,,0.08260527261329029,
pico-decoder-tiny,Phon,ses-11+,21,0.0018098353838635717,0.022150125088450223,-0.0391905443188499,0.0434304013461065,0.5275085368785408,,0.08233118198067452,
pico-decoder-tiny,Sem,ses-11,21,0.007832447388977995,0.006189070118040578,-0.0017387557155326,0.0191688443430793,0.1854778887802807,,0.10334840702110286,
pico-decoder-tiny,Sem,ses-11+,21,0.007396076301075476,0.012908512297294695,-0.0127673637232541,0.0296223709378127,0.3135645833012561,,0.09446976002820162,
pico-decoder-tiny,SemLocal,ses-11,21,-3.8943990710757345e-05,0.011096376334014944,-0.03007962057992,0.0170270222228851,0.2164609957480794,,0.07866092532763458,
pico-decoder-tiny,SemLocal,ses-11+,21,0.011703861834704433,0.01880770076336995,-0.0234774585552747,0.0425048904300041,0.2085206276123859,,0.20384021915095824,
pythia-1.4b-full,Orth,ses-11,21,0.0004063252427057381,0.014395116485196594,-0.0309271564520256,0.0183626223273401,0.3957014738594727,,0.046405241173959604,
pythia-1.4b-full,Orth,ses-11+,21,-0.015342555242764037,0.018244452476368793,-0.048211803064972,0.0080665089593955,0.5275085368785408,,0.015291712636781116,
pythia-1.4b-full,Phon,ses-11,21,0.0004063252427057381,0.014395116485196594,-0.0309271564520256,0.0183626223273401,0.3957014738594727,,0.046405241173959604,
pythia-1.4b-full,Phon,ses-11+,21,-0.015342555242764037,0.018244452476368793,-0.048211803064972,0.0080665089593955,0.5275085368785408,,0.015291712636781116,
pythia-1.4b-full,Sem,ses-11,21,-0.00957662436710137,0.011669536842879661,-0.0256553685046295,0.0143724720933339,0.1854778887802807,,0.07748887044083028,
pythia-1.4b-full,Sem,ses-11+,21,-0.01562462692172249,0.011618264257525188,-0.0327007239451588,0.0164859833647364,0.3135645833012561,,0.0525760377373281,
pythia-1.4b-full,SemLocal,ses-11,21,-0.018147889717730615,0.008969061670578078,-0.0374558286101496,-0.0055892276915616,0.2164609957480794,,-0.025820946042706135,
pythia-1.4b-full,SemLocal,ses-11+,21,-0.008741427119358986,0.01444184015612456,-0.0381809046824369,0.0191348864731131,0.2085206276123859,,0.09176495722371646,
pythia-160m-full,Orth,ses-11,21,-0.007850539626753895,0.014426842505482788,-0.0300198504154546,0.0266379252981701,0.3957014738594727,,0.06731823624096521,
pythia-160m-full,Orth,ses-11+,21,-0.013467560811505323,0.021125705041270128,-0.0483979800453824,0.0234450241912882,0.5275085368785408,,0.04444482421084767,
pythia-160m-full,Phon,ses-11,21,-0.007850539626753895,0.014426842505482788,-0.0300198504154546,0.0266379252981701,0.3957014738594727,,0.06731823624096521,
pythia-160m-full,Phon,ses-11+,21,-0.013467560811505323,0.021125705041270128,-0.0483979800453824,0.0234450241912882,0.5275085368785408,,0.04444482421084767,
pythia-160m-full,Sem,ses-11,21,-0.004373563181288709,0.018478216216770215,-0.0321448490652118,0.0194886046968276,0.1854778887802807,,0.10507238800800688,
pythia-160m-full,Sem,ses-11+,21,-0.026555772006883336,0.020526552459574434,-0.056836836786555,0.0109250054087765,0.3135645833012561,,0.03484132453275292,
pythia-160m-full,SemLocal,ses-11,21,-0.02309334097365734,0.008158056247765524,-0.0338019124142685,-0.0015814186552052,0.2164609957480794,,-0.0073057903560865035,
pythia-160m-full,SemLocal,ses-11+,21,-0.01587095125557992,0.022955655789012444,-0.0502451581845898,0.016288861304156,0.2085206276123859,,0.07811630672067121,
pythia-1b-full,Orth,ses-11,21,0.0012260834376655195,0.01686027150781324,-0.0313516498135087,0.0448097015715977,0.3957014738594727,,0.11324117935307762,
pythia-1b-full,Orth,ses-11+,21,-0.007894605807226838,0.020530383307637824,-0.0482334070058872,0.0209667605173263,0.5275085368785408,,0.03974677005493451,
pythia-1b-full,Phon,ses-11,21,0.0012260834376655195,0.01686027150781324,-0.0313516498135087,0.0448097015715977,0.3957014738594727,,0.11324117935307762,
pythia-1b-full,Phon,ses-11+,21,-0.007894605807226838,0.020530383307637824,-0.0482334070058872,0.0209667605173263,0.5275085368785408,,0.03974677005493451,
pythia-1b-full,Sem,ses-11,21,0.0027183503596726333,0.005987180518487952,-0.0111732954986119,0.0139306650624788,0.1854778887802807,,0.07510687745093557,
pythia-1b-full,Sem,ses-11+,21,-0.015814952988559516,0.01483970678879199,-0.036168771881121,0.0241510328114265,0.3135645833012561,,0.07702092040230027,
pythia-1b-full,SemLocal,ses-11,21,-0.0282116555327463,0.013193782065262455,-0.0471736723324692,-0.0022849820694126,0.2164609957480794,,-0.010556091463572018,
pythia-1b-full,SemLocal,ses-11+,21,-0.0014117993906496238,0.010411156111741123,-0.0269271173718752,0.0228655392317056,0.2085206276123859,,0.10965600618759797,
pythia-410m-full,Orth,ses-11,21,-0.0075553737971276996,0.008800861060006054,-0.0253715562077288,0.0128915307567791,0.3957014738594727,,0.032578930351311576,
pythia-410m-full,Orth,ses-11+,21,-0.012737784489932671,0.012220951704289657,-0.0317393611066762,0.012379326698719,0.5275085368785408,,0.023467538121699345,
pythia-410m-full,Phon,ses-11,21,-0.0075553737971276996,0.008800861060006054,-0.0253715562077288,0.0128915307567791,0.3957014738594727,,0.032578930351311576,
pythia-410m-full,Phon,ses-11+,21,-0.012737784489932671,0.012220951704289657,-0.0317393611066762,0.012379326698719,0.5275085368785408,,0.023467538121699345,
pythia-410m-full,Sem,ses-11,21,0.01196323427378791,0.009779544394923755,-0.0055363724375205,0.0352309423190272,0.1854778887802807,,0.18994685862939809,
pythia-410m-full,Sem,ses-11+,21,-0.006584982474242644,0.0184232369172429,-0.0322522991508893,0.0310976190851668,0.3135645833012561,,0.09917452652900494,
pythia-410m-full,SemLocal,ses-11,21,-0.008192403047484881,0.018194470310002982,-0.0370392957252383,0.0190386104304436,0.2164609957480794,,0.08795400004812425,
pythia-410m-full,SemLocal,ses-11+,21,0.004322950983657191,0.018451476562280307,-0.0379622999571536,0.0264818814340342,0.2085206276123859,,0.12699885731813904,
pythia-70m-full,Orth,ses-11,21,-0.007932937441475382,0.013745381172957656,-0.0290425548493882,0.0126787538647932,0.3957014738594727,,0.03204120960463206,
pythia-70m-full,Orth,ses-11+,21,-0.009392246570554848,0.019988779413149197,-0.0471543270802256,0.0174763216162921,0.5275085368785408,,0.03312993135562474,
pythia-70m-full,Phon,ses-11,21,-0.007932937441475382,0.013745381172957656,-0.0290425548493882,0.0126787538647932,0.3957014738594727,,0.03204120960463206,
pythia-70m-full,Phon,ses-11+,21,-0.009392246570554848,0.019988779413149197,-0.0471543270802256,0.0174763216162921,0.5275085368785408,,0.03312993135562474,
pythia-70m-full,Sem,ses-11,21,0.006810316379163529,0.010525630048731931,-0.0137416193695819,0.0329943567451858,0.1854778887802807,,0.1778883561925341,
pythia-70m-full,Sem,ses-11+,21,-0.003010167893599543,0.010507382782613983,-0.0282870091870531,0.0200187781641876,0.3135645833012561,,0.06384259967572495,
pythia-70m-full,SemLocal,ses-11,21,0.006528240306429448,0.027999526764591588,-0.0266054391725119,0.0518542180553456,0.2164609957480794,,0.2395545575134207,
pythia-70m-full,SemLocal,ses-11+,21,-0.004309303964594747,0.011601958016904097,-0.0365029089912894,0.0200240874883099,0.2085206276123859,,0.09602928840945273,
